Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2004,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.9793294327856
Pakistan,PAK,2003,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,33.3341581096128
Pakistan,PAK,2002,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.5241995138962
Pakistan,PAK,2001,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,26.1507662570758
Pakistan,PAK,2000,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,25.2422338363967
Pakistan,PAK,1999,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.3219823654606
Pakistan,PAK,1998,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,34.3109983493306
Pakistan,PAK,1997,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,35.4919153728582
Pakistan,PAK,1996,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,35.2778012684989
Pakistan,PAK,1995,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,40.7430166616922
Pakistan,PAK,1994,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,42.6813556157222
Pakistan,PAK,1993,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,38.3761797575327
Pakistan,PAK,1992,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,43.2534316738373
Pakistan,PAK,1991,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,44.5588664913818
Pakistan,PAK,1990,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,44.9260743768747
Pakistan,PAK,2015,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,840000000
Pakistan,PAK,2014,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,802000000
Pakistan,PAK,2013,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,397000000
Pakistan,PAK,2012,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2011,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2010,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2009,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2008,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2007,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2006,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2005,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2004,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2003,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2002,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2001,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2000,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1999,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1998,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1997,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1996,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1995,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1994,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1993,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1992,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1991,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1990,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1989,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1988,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1987,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1986,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1985,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1984,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1983,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1982,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1981,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1980,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1979,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1978,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1977,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1976,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1975,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1974,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1973,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1972,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,1971,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Pakistan,PAK,2015,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.757705595295009
Pakistan,PAK,2014,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.749616779451901
Pakistan,PAK,2013,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.381452015834582
Pakistan,PAK,2012,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2011,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2010,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2009,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2008,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2007,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2006,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2005,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2004,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2003,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2002,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2001,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2000,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1999,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1998,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1997,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1996,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1995,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1994,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1993,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1992,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1991,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1990,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1989,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1988,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1987,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1986,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1985,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1984,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1983,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1982,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1981,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1980,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1979,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1978,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1977,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1976,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1975,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1974,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1973,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1972,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,1971,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Pakistan,PAK,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.4763249199424
Pakistan,PAK,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.6045297407692
Pakistan,PAK,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.4609520103179
Pakistan,PAK,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.5232355882553
Pakistan,PAK,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.0709404815021
Pakistan,PAK,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.7220403019112
Pakistan,PAK,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.7723398066175
Pakistan,PAK,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.9939555096157
Pakistan,PAK,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,44.2760752436574
Pakistan,PAK,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.5130083834911
Pakistan,PAK,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.5155968611295
Pakistan,PAK,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.5096912009834
Pakistan,PAK,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.7101465157136
Pakistan,PAK,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,51.089236391868
Pakistan,PAK,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,51.3174543910777
Pakistan,PAK,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.9591494926998
Pakistan,PAK,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.2344767001961
Pakistan,PAK,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,51.6034780983814
Pakistan,PAK,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,51.9367244532855
Pakistan,PAK,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,52.1697429164645
Pakistan,PAK,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,53.1228760166441
Pakistan,PAK,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,54.1957599173604
Pakistan,PAK,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,54.148189308757
Pakistan,PAK,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,55.9822054817543
Pakistan,PAK,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,58.0912937448666
Pakistan,PAK,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,57.5005332440222
Pakistan,PAK,2014,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,105.861273227578
Pakistan,PAK,2013,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,109.412429366666
Pakistan,PAK,2012,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,111.516851670495
Pakistan,PAK,2011,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,114.107815289676
Pakistan,PAK,2010,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,116.368497831299
Pakistan,PAK,2009,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,116.55277463708
Pakistan,PAK,2008,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,118.077679234168
Pakistan,PAK,2007,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,122.136889235185
Pakistan,PAK,2006,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,121.527299165223
Pakistan,PAK,2005,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,123.864325156473
Pakistan,PAK,2004,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,128.613091395225
Pakistan,PAK,2003,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,128.807535822696
Pakistan,PAK,2002,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,129.18709537069
Pakistan,PAK,2001,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,131.871089443204
Pakistan,PAK,2000,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,132.326632544625
Pakistan,PAK,1999,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,134.373251966887
Pakistan,PAK,1998,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,131.921159631439
Pakistan,PAK,1997,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,132.419335083624
Pakistan,PAK,1996,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,130.298262509181
Pakistan,PAK,1995,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,129.809680996032
Pakistan,PAK,1994,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,130.453307500039
Pakistan,PAK,1993,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,129.988172089318
Pakistan,PAK,1992,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,125.877141344607
Pakistan,PAK,1991,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,127.284106434553
Pakistan,PAK,1990,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,130.412950459126
Pakistan,PAK,2014,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,447.501002589131
Pakistan,PAK,2013,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,457.814826092872
Pakistan,PAK,2012,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,427.847975887631
Pakistan,PAK,2011,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,432.582872864292
Pakistan,PAK,2010,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,442.180068232657
Pakistan,PAK,2009,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,436.682717904713
Pakistan,PAK,2008,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,422.064829442103
Pakistan,PAK,2007,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,459.560639219423
Pakistan,PAK,2006,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,466.228357627756
Pakistan,PAK,2005,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,444.586513395223
Pakistan,PAK,2004,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,412.990298637606
Pakistan,PAK,2003,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,395.392686266048
Pakistan,PAK,2002,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,372.190649663624
Pakistan,PAK,2001,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,366.848789042094
Pakistan,PAK,2000,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,362.404828688513
Pakistan,PAK,1999,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,347.896352409144
Pakistan,PAK,1998,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,337.643936496242
Pakistan,PAK,1997,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,357.537910231126
Pakistan,PAK,1996,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,355.486866083038
Pakistan,PAK,1995,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,355.1876130881
Pakistan,PAK,1994,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,343.66110674662
Pakistan,PAK,1993,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,333.932077759311
Pakistan,PAK,1992,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,333.40904733046
Pakistan,PAK,1991,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,297.187234131978
Pakistan,PAK,1990,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,277.432204194636
Pakistan,PAK,1989,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,264.579827246366
Pakistan,PAK,1988,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,255.637651525275
Pakistan,PAK,1987,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,228.456300712143
Pakistan,PAK,1986,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,214.230100520107
Pakistan,PAK,1985,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,198.890331658523
Pakistan,PAK,1984,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,183.648911524873
Pakistan,PAK,1983,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,171.02439696574
Pakistan,PAK,1982,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,159.292153135493
Pakistan,PAK,1981,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,147.730939408761
Pakistan,PAK,1980,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,136.046241526881
Pakistan,PAK,1979,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,139.833798940887
Pakistan,PAK,1978,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,121.766856348635
Pakistan,PAK,1977,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,110.205774898166
Pakistan,PAK,1976,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,107.911276708077
Pakistan,PAK,1975,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,111.199450402329
Pakistan,PAK,1974,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,107.309034829108
Pakistan,PAK,1973,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,101.252934140141
Pakistan,PAK,1972,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,90.9713137829833
Pakistan,PAK,1971,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,93.4803468033815
Pakistan,PAK,2014,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,460.234797222268
Pakistan,PAK,2013,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,464.038358632391
Pakistan,PAK,2012,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,462.677010633326
Pakistan,PAK,2011,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,467.217543401409
Pakistan,PAK,2010,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,473.849737283298
Pakistan,PAK,2009,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,477.471130722583
Pakistan,PAK,2008,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,481.02175214714
Pakistan,PAK,2007,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,500.432050049072
Pakistan,PAK,2006,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,485.94153415187
Pakistan,PAK,2005,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,477.290873475852
Pakistan,PAK,2004,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,470.989759741469
Pakistan,PAK,2003,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,449.578088530325
Pakistan,PAK,2002,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,440.251301072486
Pakistan,PAK,2001,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,446.010985926535
Pakistan,PAK,2000,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,450.057873352038
Pakistan,PAK,1999,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,450.104494785237
Pakistan,PAK,1998,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,438.242444098029
Pakistan,PAK,1997,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,441.349083059624
Pakistan,PAK,1996,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,442.436860072011
Pakistan,PAK,1995,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,432.53636490103
Pakistan,PAK,1994,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,425.876094468487
Pakistan,PAK,1993,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,420.514732311364
Pakistan,PAK,1992,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,411.337335037843
Pakistan,PAK,1991,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,397.096478375508
Pakistan,PAK,1990,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,398.519075904866
Pakistan,PAK,1989,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,392.505398449403
Pakistan,PAK,1988,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,383.027764691021
Pakistan,PAK,1987,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,376.405095529866
Pakistan,PAK,1986,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,353.650205537177
Pakistan,PAK,1985,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,349.998833949026
Pakistan,PAK,1984,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,343.412109793982
Pakistan,PAK,1983,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,343.573063211287
Pakistan,PAK,1982,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,336.90631985325
Pakistan,PAK,1981,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,328.935907516342
Pakistan,PAK,1980,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,317.210728428013
Pakistan,PAK,1979,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,312.923465902065
Pakistan,PAK,1978,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,305.457029551571
Pakistan,PAK,1977,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,302.539584977172
Pakistan,PAK,1976,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,299.10491169769
